,,,,,,,,,,,,1,2,3,4,5,,,,,,
27ba9e60-2944-4d90-9ccf-2b419fbb4ad3,3.109336366,8.773381203,4.012584578,5.972545499,6.909531603,9.173320013,14.10853319,8.641966337,15.44445186,14.56517765,,3.109336366,3.109336366,3.109336366,3.109336366,3.109336366,,,,,,
ed629f8e-67fd-4e7e-8fcd-6a973b183ab7,11.21747264,14.77471123,8.271750099,2.96386074,14.29701589,14.26820713,14.79350525,10.2985283,5.638891747,10.95579574,,11.21747264,11.21747264,8.271750099,2.96386074,2.96386074,,,,,,
066b8c81-c876-4db5-a6af-d8285ed6f73a,5.544116665,7.087736291,9.627043457,8.496146768,3.990546406,2.933090296,6.925591102,6.442633644,9.452684143,11.5553678,,5.544116665,5.544116665,5.544116665,5.544116665,3.990546406,,,,,,
6f9e41d1-d056-44c1-ac78-2f5a91f0c38c,3.423597557,5.103055675,3.684467711,7.79796432,6.726218339,10.55064158,8.57462676,10.89380458,6.952375229,5.094551652,,3.423597557,3.423597557,3.423597557,3.423597557,3.423597557,,,,,,
73886264-a341-466e-8021-cb48687e59e6,8.78526263,8.734830571,8.162456497,8.537382689,6.397479535,5.006118811,3.529662248,7.344309961,3.136745704,8.263388676,,8.78526263,8.734830571,8.162456497,8.162456497,6.397479535,,,,,,
32ae2fb5-79aa-432f-84f3-b46ece12306f,9.104883968,5.678092584,9.507632907,5.925101061,4.577714755,5.272311081,7.624355794,12.80522476,9.993772908,14.00976062,,9.104883968,5.678092584,5.678092584,5.678092584,4.577714755,,,,,,
c415416b-7a94-4811-b2f6-e5ad58b144f1,8.489575767,8.226389998,4.28538245,11.9399922,13.33758413,8.47571575,8.003444456,8.011698133,4.191453902,13.27864988,,8.489575767,8.226389998,4.28538245,4.28538245,4.28538245,,,,,,
7d31b075-efc4-4adc-b43c-e89ec0a888a7,6.31757158,10.91979446,5.750499757,11.72112274,7.068739241,12.34893993,4.120522634,7.479901613,9.269324696,9.561695445,,6.31757158,6.31757158,5.750499757,5.750499757,5.750499757,,,,,,
4c47de52-4687-4496-84e7-df8df6f7e380,8.132697437,9.802091318,6.9372162,7.54725206,3.669949678,17.42378045,7.058024935,10.69572699,4.156340735,13.43410167,,8.132697437,8.132697437,6.9372162,6.9372162,3.669949678,,,,,,
51f07da9-ad16-4a6d-a5c2-8c8b234e3e00,8.700057347,14.05690149,16.12954299,14.20959518,6.505439983,14.71422774,6.518290358,4.65511762,12.25046921,15.6071425,,8.700057347,8.700057347,8.700057347,8.700057347,6.505439983,,,,,,
3e3ce41a-c4b3-40eb-b505-6bc560dcc0d9,20.60068488,19.94049072,10.04235745,18.08367143,19.76202036,23.50795481,18.2808083,10.35232193,18.0874158,11.29012991,,20.60068488,19.94049072,10.04235745,10.04235745,10.04235745,,,,,,
6a4a58a9-0e30-4565-8197-1a287e9142ce,10.99510142,7.348953151,9.22436637,8.444747012,7.554344523,10.5678862,8.005816538,11.73691768,14.47779,3.682265568,,10.99510142,7.348953151,7.348953151,7.348953151,7.348953151,,,,,,
1fdf2176-de3b-4dc8-8911-d006e49b68f7,9.474697592,9.268264044,6.037315425,4.197275331,13.04553124,11.39434888,9.449340565,11.15942062,10.66932283,17.59439363,,9.474697592,9.268264044,6.037315425,4.197275331,4.197275331,,,,,,
377c3602-5838-4932-8601-88a9ed2f3c0f,9.515610006,7.644177721,7.092408184,8.392286047,8.563820493,2.624721824,3.22186972,8.532573317,12.99319987,10.45467071,,9.515610006,7.644177721,7.092408184,7.092408184,7.092408184,,,,,,
ba3a41cf-140a-4f70-ae0d-ee2b460bdf84,12.88032406,17.30963845,0.65713673,11.34164015,16.10371589,13.34527285,16.4843916,7.905955601,9.832808412,14.36884538,,12.88032406,12.88032406,0.65713673,0.65713673,0.65713673,,,,,,
1c51cc51-919f-4cc2-9c2e-a9554683a3ff,7.388109287,13.39927958,11.92730493,14.08664432,14.12429588,12.17274838,13.04430704,6.449097993,8.600283853,10.24321175,,7.388109287,7.388109287,7.388109287,7.388109287,7.388109287,,,,,,
829f4ad9-a6da-4a36-9491-ad6a432999a8,9.637631671,8.68082033,6.796838688,8.037981433,3.219017058,7.841159072,1.976604144,7.010679714,6.252181611,6.776008383,,9.637631671,8.68082033,6.796838688,6.796838688,3.219017058,,,,,,
c6afd37f-4c16-41a8-9374-7085f2d5d572,10.16678836,7.03754458,10.31375646,8.407158821,10.1372256,5.303409697,2.889175961,10.16834423,4.942309577,8.916418232,,10.16678836,7.03754458,7.03754458,7.03754458,7.03754458,,,,,,
a9fef3ec-9648-4326-af3d-ce251db64698,5.018889284,9.007619774,10.74538059,5.736160163,7.228757383,4.80041227,1.376331039,6.071702103,7.25988384,3.818052057,,5.018889284,5.018889284,5.018889284,5.018889284,5.018889284,,,,,,
754d7550-f8bb-4686-9945-ee85d4ac1098,4.333715356,1.806383353,6.447584862,11.00720848,9.957057675,5.007317212,4.838089197,9.069294675,17.30161433,6.625321538,,4.333715356,1.806383353,1.806383353,1.806383353,1.806383353,,,,,,
dcd3f316-f3ad-494a-828a-66599bd9daeb,4.834684155,6.662730078,8.313414568,6.030151965,8.501785296,4.84722875,4.651569229,11.90238677,6.108063119,3.473283589,,4.834684155,4.834684155,4.834684155,4.834684155,4.834684155,,,,,,
6c431a0b-3f94-4012-8b61-7d4ca83e88b2,10.29370066,4.342059004,11.70810295,10.41201796,9.524392126,21.8182643,5.949420528,16.26008613,7.650633909,23.73830896,,10.29370066,4.342059004,4.342059004,4.342059004,4.342059004,,,,,,
de337e2e-af24-4962-8557-1ed6f72c8a98,11.3969507,7.417462215,11.519356,5.058406498,8.81659847,5.947278337,9.164681499,5.359757913,2.292462141,12.3411232,,11.3969507,7.417462215,7.417462215,5.058406498,5.058406498,,,,,,
01acbf92-a1da-484c-b3ab-c7c8b8f0a513,6.34752086,4.620981652,5.311497372,3.311224334,15.47109652,3.162031109,13.80087174,4.104366926,7.883223313,8.002900426,,6.34752086,4.620981652,4.620981652,3.311224334,3.311224334,,,,,,
77a5f5c3-5eae-4eb7-98b0-cc552444f210,7.428287444,8.289695575,8.371714831,8.104561229,3.510286441,7.46409107,1.724165545,17.98718778,5.685313995,6.863883526,,7.428287444,7.428287444,7.428287444,7.428287444,3.510286441,,,,,,
94002034-718f-4b3b-af44-c2caef4f45eb,14.90338316,10.31412294,14.53796965,7.551312518,14.44952321,9.494526955,25.81230522,6.15621664,7.757930721,19.19323659,,14.90338316,10.31412294,10.31412294,7.551312518,7.551312518,,,,,,
fe3abcb8-c2ac-48f3-8617-56c8b9cf8b06,20.27629221,4.29024034,2.810983858,6.823028639,8.924151893,3.727666018,4.099807897,16.28188364,19.53238696,5.30598174,,20.27629221,4.29024034,2.810983858,2.810983858,2.810983858,,,,,,
70babe10-1687-488c-a938-3053aac2f75f,22.15883844,21.337833,11.29257166,8.347538023,4.502633199,7.687416701,11.59109296,7.443785986,14.44934684,11.60072424,,22.15883844,21.337833,11.29257166,8.347538023,4.502633199,,,,,,
e6c1b285-f089-4537-82c5-18a468685b54,8.805930254,4.280984108,8.244373586,4.448671113,8.095451641,12.27358403,13.52266425,5.863604682,5.192904159,8.72804326,,8.805930254,4.280984108,4.280984108,4.280984108,4.280984108,,,,,,
0000316d-9c7e-41a7-981b-b3b9d239a893,9.198573615,5.713114626,9.6062669,6.032130765,5.183502332,4.67638367,7.907097364,10.07230404,12.83694443,12.85948836,,9.198573615,5.713114626,5.713114626,5.713114626,5.183502332,,,,,,
2a902868-f3e5-4d0f-b9da-4daf5566159f,8.275136962,7.953387641,8.335634685,3.292566912,5.192440538,6.132955963,8.019306267,6.704161321,4.946220625,6.993804342,,8.275136962,7.953387641,7.953387641,3.292566912,3.292566912,,,,,,
6c51641e-b489-4097-894f-e094fef4e512,6.22544174,10.77947702,5.986200659,11.74483339,7.786280967,7.067887739,4.248318928,12.76611053,9.370668324,12.25567984,,6.22544174,6.22544174,5.986200659,5.986200659,5.986200659,,,,,,
f6f7d8c9-dfab-4785-a38e-658a1cbe11d7,3.312981725,4.582491504,3.688042326,8.074107073,8.66712882,7.080052737,4.757785419,10.66870569,11.14101501,5.519369527,,3.312981725,3.312981725,3.312981725,3.312981725,3.312981725,,,,,,
e1113a41-a516-474e-8c8e-29e7a35a37ec,5.780137456,8.683951628,6.670168511,9.19688444,4.294896477,6.58885317,2.891909962,12.62490508,11.13298847,13.22058036,,5.780137456,5.780137456,5.780137456,5.780137456,4.294896477,,,,,,
72badcbb-7947-4948-853b-a775f56385c6,2.959176976,7.640149814,5.852517175,8.901944982,6.019038361,9.685363499,5.179217637,6.175985037,5.608127679,8.479431923,,2.959176976,2.959176976,2.959176976,2.959176976,2.959176976,,,,,,
cd84d65c-8d58-4cd7-861c-5a0bdb8d6565,7.253663162,6.554186336,7.418400888,6.724692985,11.45227057,7.922594572,10.79450341,4.764732202,4.257982809,9.907825924,,7.253663162,6.554186336,6.554186336,6.554186336,6.554186336,,,,,,
3690ef14-06e5-4c25-87b7-0b0f95300fa2,8.69396377,10.28024646,8.107709817,8.825500172,7.008458197,4.934109023,4.489947742,5.548118664,6.185723495,9.704595795,,8.69396377,8.69396377,8.107709817,8.107709817,7.008458197,,,,,,
33d8cda6-8edf-46d2-9308-629188c37df3,6.510552156,5.343027856,5.726543426,5.064390687,7.998564977,4.524684313,13.99907901,12.67878358,13.18292923,6.308492016,,6.510552156,5.343027856,5.343027856,5.064390687,5.064390687,,,,,,
826aa268-90ed-48ca-8261-251431a8af2a,3.200923826,7.663552052,8.025971951,4.810228556,7.087081426,3.688882516,3.128465228,7.504987826,4.943653134,2.393143741,,3.200923826,3.200923826,3.200923826,3.200923826,3.200923826,,,,,,
95100c58-838d-425f-994c-57aa703b86e6,4.173823037,4.141595625,6.022231587,3.6418051,3.835903603,9.373237696,3.707738324,1.439875739,8.844130399,3.228202387,,4.173823037,4.141595625,4.141595625,3.6418051,3.6418051,,,,,,
6a1b9c5a-3043-4fa8-8c99-b4837beefc11,6.587255211,8.514127967,5.998007927,2.766966657,8.245274506,6.062673618,8.765980207,3.056793377,12.2168913,7.365340114,,6.587255211,6.587255211,5.998007927,2.766966657,2.766966657,,,,,,
8f8bce1b-afe3-4b94-916c-9b9df051cb8a,4.255085279,5.177444524,2.151249138,7.324254,4.507251297,3.998434433,4.292875595,5.449474296,2.769594939,11.42032044,,4.255085279,4.255085279,2.151249138,2.151249138,2.151249138,,,,,,
b3a82732-f45c-48b8-9668-b8bf05090c9f,4.445827357,3.574759119,3.997161867,3.640807831,11.70914484,4.858652988,8.739125637,9.489316831,7.703903462,3.907951286,,4.445827357,3.574759119,3.574759119,3.574759119,3.574759119,,,,,,
eecbcdae-6629-47ba-92ca-960fd4827e74,9.848347494,10.27275772,12.93256569,7.553319383,10.70032174,14.81524701,19.06826624,8.43913316,7.957039889,8.496585677,,9.848347494,9.848347494,9.848347494,7.553319383,7.553319383,,,,,,
8868880b-ba4e-4cc3-a4e8-54defaa9ec3c,5.549997822,7.475889537,11.85407901,17.18487607,7.522857902,10.48841562,7.862373093,3.449086401,6.116213817,16.44049832,,5.549997822,5.549997822,5.549997822,5.549997822,5.549997822,,,,,,
cae1d702-278b-46cf-82e0-b53730425609,10.00801576,11.15106445,10.11359626,21.06265774,10.03979254,4.946853177,15.22635571,3.296449132,10.36530593,5.418643596,,10.00801576,10.00801576,10.00801576,10.00801576,10.00801576,,,,,,
2e5580cd-902c-46fe-a5ff-440a2b0ab889,11.22201854,10.53374137,4.210524234,3.551150863,10.10475451,5.572941202,6.519404067,9.525309963,8.888088968,8.79188221,,11.22201854,10.53374137,4.210524234,3.551150863,3.551150863,,,,,,
843c5a2c-e55d-4c03-b98d-92b157fd82f8,5.53413171,12.98880466,12.20712882,3.695138618,8.361192356,3.286568737,9.222925691,9.041968242,9.95868715,9.395705642,,5.53413171,5.53413171,5.53413171,3.695138618,3.695138618,,,,,,
3ac4636d-3b9d-44da-bb0e-074c7119e9cc,9.261855715,18.76478251,3.214555156,5.298617311,10.15255934,11.91103957,18.64580349,17.43102893,9.713902935,12.89313444,,9.261855715,9.261855715,3.214555156,3.214555156,3.214555156,,,,,,
dd6fc955-26d5-40d6-b50e-dd9ea4d3ee04,20.59747273,11.00371042,0.609384154,20.24061852,2.175121813,11.6254297,20.07356427,19.01878669,5.88275508,19.05270894,,20.59747273,11.00371042,0.609384154,0.609384154,0.609384154,,,,,,
044d1f4c-6e47-4fdd-a307-a4fa07628d53,5.502154449,17.69951082,6.765574934,9.131093358,13.67540718,16.8559124,6.489327016,17.41958847,18.56981792,7.777927248,,5.502154449,5.502154449,5.502154449,5.502154449,5.502154449,,,,,,
6dcf3f45-8a22-4b41-b3af-96e7cf6c1ad7,12.3348502,5.713322925,10.71900745,9.598076528,10.95225126,5.416436762,3.633075957,9.787358162,13.95236,7.176314663,,12.3348502,5.713322925,5.713322925,5.713322925,5.713322925,,,,,,
ba1984e0-f86b-4fe5-9fa7-cfdafe35b1b3,2.578143552,3.797928088,14.17511932,4.458849241,4.922268193,4.736075548,10.68574289,11.36179655,4.753800381,5.527024858,,2.578143552,2.578143552,2.578143552,2.578143552,2.578143552,,,,,,
3059967b-fae9-4ce6-a5b4-a3951a84f1a1,5.70718388,8.976268328,8.035892092,8.23550961,4.64894941,4.935006034,1.505888446,4.069924165,3.105189062,5.174473602,,5.70718388,5.70718388,5.70718388,5.70718388,4.64894941,,,,,,
a35bd220-4e10-42f8-8ea6-a29b368f9dfe,8.932282357,5.264856835,7.889939112,6.636224671,7.853891236,5.595385169,2.625559866,11.55114902,5.717256505,8.275897687,,8.932282357,5.264856835,5.264856835,5.264856835,5.264856835,,,,,,
aac2f9cf-83bc-48eb-b2ea-d703a04da6fa,3.241127552,4.953455668,5.857978714,5.725125306,10.7943248,8.680521217,4.203377143,9.745842551,8.310403445,8.71602101,,3.241127552,3.241127552,3.241127552,3.241127552,3.241127552,,,,,,
35cab3f7-f22c-4d3c-9259-6fb33cb6881b,5.573616318,10.67835487,5.328170493,5.63334798,4.057868488,9.083271713,3.562476697,10.82590301,9.58588573,5.51021919,,5.573616318,5.573616318,5.328170493,5.328170493,4.057868488,,,,,,
e9cc47f2-aa02-45a7-a6ef-dfd6bafc5a05,17.90129958,7.432773097,17.57337076,20.123648,19.303273,24.00761877,6.64105908,13.00011454,22.59257202,23.21211661,,17.90129958,7.432773097,7.432773097,7.432773097,7.432773097,,,,,,
40d24851-6386-4da1-a885-1d4f501954db,4.304478282,7.401445816,5.919056974,9.260415871,5.803412931,4.202924206,2.821549776,8.888997864,7.671828799,5.780112799,,4.304478282,4.304478282,4.304478282,4.304478282,4.304478282,,,,,,
5335c67a-ac94-414b-a0af-fc5f12db0fdc,13.73419561,12.65518382,4.757259017,9.247989735,15.86402271,15.77709717,8.471687022,11.81054609,4.479980443,7.214831675,,13.73419561,12.65518382,4.757259017,4.757259017,4.757259017,,,,,,
64fb48bd-f296-4e4a-bba2-e2ebd1421496,18.10568858,23.98879208,17.75026919,18.03964657,7.269742978,23.23719014,13.1105165,9.173232324,19.97072091,22.49907056,,18.10568858,18.10568858,17.75026919,17.75026919,7.269742978,,,,,,
7c49b16c-9251-4a35-a625-d1ccd0757c73,3.867804763,8.912392604,4.918895496,10.67225865,10.2310686,3.8205667,7.400573164,3.823963108,4.305656014,3.716302849,,3.867804763,3.867804763,3.867804763,3.867804763,3.867804763,,,,,,
77ab8b17-ec35-4921-a6c0-e6a1f2401cbc,18.22148078,17.39922032,14.60685711,6.48067507,17.89921793,17.13113621,7.820054099,5.977895434,19.3496524,7.996974857,,18.22148078,17.39922032,14.60685711,6.48067507,6.48067507,,,,,,
51cba650-feb9-43cb-ae1b-16f5cfac6d53,3.232172038,5.078304039,5.264787708,10.52663168,6.002412906,4.306091382,7.27984482,9.131210443,9.155898863,9.434658524,,3.232172038,3.232172038,3.232172038,3.232172038,3.232172038,,,,,,
4e84f2d6-ca7c-46d1-84a7-1e3749915c7b,7.027754001,5.855873186,8.844432116,9.401334448,9.025701601,5.503068274,1.336876679,5.787668242,2.18013027,6.21840594,,7.027754001,5.855873186,5.855873186,5.855873186,5.855873186,,,,,,
60ea388f-5c0e-4343-9cf7-36a52e4df135,17.03107695,16.72251603,17.78299881,19.4312979,18.66053722,15.07500294,12.1541558,7.188504942,11.28196526,12.25778886,,17.03107695,16.72251603,16.72251603,16.72251603,16.72251603,,,,,,
ddb97ccf-4fa5-49fd-b433-ef65077c4e31,3.715047483,9.325676109,5.375412778,6.91552377,5.190559834,7.61761541,10.92313704,12.23144569,5.787065595,9.428978891,,3.715047483,3.715047483,3.715047483,3.715047483,3.715047483,,,,,,
f81273ba-5aa8-413e-96ee-d721c4796e0a,6.234244235,12.63048389,14.04911058,7.791356568,7.56542629,5.90952375,11.34920371,11.46103061,15.67283146,10.96196449,,6.234244235,6.234244235,6.234244235,6.234244235,6.234244235,,,,,,
eec722ec-e839-47b7-823e-a71f188d1d80,5.558044589,3.093367872,4.603107675,11.90092191,7.619487101,9.754186377,10.0709861,10.33423748,10.05135753,8.437915666,,5.558044589,3.093367872,3.093367872,3.093367872,3.093367872,,,,,,
49b0f41d-b96e-41a0-ad43-1855d579aa05,6.181499907,4.824530911,7.935492853,14.11890771,4.183929231,7.860924977,11.36864722,9.840780155,6.830719184,7.256764426,,6.181499907,4.824530911,4.824530911,4.824530911,4.183929231,,,,,,
e39488fe-b742-4b40-8ae1-716a095bde18,7.849268109,8.328242476,10.78303475,7.38738309,7.651849793,5.592308363,6.081557944,8.167149341,5.848145839,10.96984535,,7.849268109,7.849268109,7.849268109,7.38738309,7.38738309,,,,,,
2bf33e9a-ca45-4ca4-b580-7d77c4c9cb37,7.11898585,9.383247593,8.468642908,5.976493219,11.43222895,5.32764977,1.654571236,7.648042463,5.570354858,10.8520251,,7.11898585,7.11898585,7.11898585,5.976493219,5.976493219,,,,,,
906a7080-58a8-4864-bb70-fcc91e98ac65,10.75986133,1.88728613,10.25205286,14.83616989,10.03358707,3.964775613,6.085925736,8.572646115,7.286103973,4.670310486,,10.75986133,1.88728613,1.88728613,1.88728613,1.88728613,,,,,,
71e0a74c-1131-49a0-9fec-faac47ad5316,7.928499041,5.530219125,12.44442244,6.814914848,6.409189021,1.660561909,7.594684267,7.568628736,6.366888711,10.2985651,,7.928499041,5.530219125,5.530219125,5.530219125,5.530219125,,,,,,
5ef1e3d5-a194-4ba7-999c-9c6b8d3091ab,8.813063014,16.73104583,14.36359806,7.008806551,7.944233632,4.248146747,3.668983464,6.372355026,20.96352446,7.843834756,,8.813063014,8.813063014,8.813063014,7.008806551,7.008806551,,,,,,
4cebf674-8b8c-4be3-b7cc-0b85521eff71,4.92134062,8.806150355,16.6113812,8.847639069,9.593544227,14.8186319,8.015487903,7.597432409,20.82425232,7.614328078,,4.92134062,4.92134062,4.92134062,4.92134062,4.92134062,,,,,,
bb88be3e-a991-4876-b7f2-dbad1655ff11,7.599707102,12.33720782,19.68564147,8.537482297,8.070138902,12.90713412,9.563295347,18.95643957,8.262305797,15.24947343,,7.599707102,7.599707102,7.599707102,7.599707102,7.599707102,,,,,,
08626acd-06dc-430f-a7b1-9822e93cad11,8.451015917,4.92388246,15.93141915,9.268659094,7.3191248,2.305111571,14.59891793,3.192538231,2.897041351,6.782785669,,8.451015917,4.92388246,4.92388246,4.92388246,4.92388246,,,,,,
4759a40c-3170-463e-a429-dc0d4a556f2e,17.53849402,3.816873003,8.278043726,7.379438414,22.18273719,21.4125789,3.981901491,20.02418833,10.16487125,2.133885862,,17.53849402,3.816873003,3.816873003,3.816873003,3.816873003,,,,,,
2fddb69c-2958-4b3a-9616-93af7971d197,4.599851255,9.198326747,16.35081076,15.9022794,13.72582869,8.717850242,15.03166849,2.194945714,6.017738311,9.533025488,,4.599851255,4.599851255,4.599851255,4.599851255,4.599851255,,,,,,
e74cfd1d-3d27-4a86-930a-e4969332c4e5,5.478667985,6.524970452,3.703375131,3.926793472,4.142444304,7.580802212,11.79795623,7.448523656,4.53323495,7.263491954,,5.478667985,5.478667985,3.703375131,3.703375131,3.703375131,,,,,,
8ae72076-cee4-4767-85a3-435bb6cc0c6f,8.369134054,8.641891788,14.78933761,3.435312651,7.777519534,8.789497328,5.060781359,9.091166783,14.65502179,9.834749769,,8.369134054,8.369134054,8.369134054,3.435312651,3.435312651,,,,,,
ab68d7a7-2039-45ae-ae7c-c9ab194ea77b,2.867302308,3.916877057,6.14250256,9.546870237,6.571622954,8.73721456,3.061497475,8.212460653,7.995720293,8.46567942,,2.867302308,2.867302308,2.867302308,2.867302308,2.867302308,,,,,,
5cdf6ffd-b855-476a-8e30-a60668a80059,11.75292348,5.357520194,13.57264261,9.330464572,10.36861461,14.569804,10.37964489,12.78429216,5.118168289,6.696543688,,11.75292348,5.357520194,5.357520194,5.357520194,5.357520194,,,,,,
0dd75f23-2b83-4fe3-8486-5d55a32accc9,2.616265982,4.780068049,6.19210357,4.7889963,5.619700423,10.16807612,6.01649779,8.141869959,0.73184193,9.969290112,,2.616265982,2.616265982,2.616265982,2.616265982,2.616265982,,,,,,
e9eec8b3-0318-4547-b10a-ec2549a0735c,18.05580623,17.72820763,20.35813837,19.54472994,18.32237382,18.65181654,7.689629151,11.33750774,15.66045904,5.692476096,,18.05580623,17.72820763,17.72820763,17.72820763,17.72820763,,,,,,
a25ccec9-3b6b-4e28-8290-eece677e999f,5.202839558,7.150377916,8.632513531,7.508850927,4.822268698,4.827497023,1.490663918,6.900267841,2.708921073,3.224781421,,5.202839558,5.202839558,5.202839558,5.202839558,4.822268698,,,,,,
e0028d06-0375-4090-bd8c-540c03804c1a,10.11973,13.2449318,14.41728352,11.22597353,10.68518307,7.422275182,10.63915216,15.57201396,9.677385089,7.702435885,,10.11973,10.11973,10.11973,10.11973,10.11973,,,,,,
4420762c-923e-4e58-9b2d-a661371e59c1,18.05160317,7.468687614,13.05151581,17.70610812,20.16659894,15.56342954,19.33457052,22.60213262,24.07950557,12.48037033,,18.05160317,7.468687614,7.468687614,7.468687614,7.468687614,,,,,,
99f33c93-6fe3-4f4e-92af-689e32ddf185,5.133927027,6.402699282,13.47620696,15.12162453,14.22718614,16.19484321,6.928304658,5.375659388,17.40619174,6.303455718,,5.133927027,5.133927027,5.133927027,5.133927027,5.133927027,,,,,,
f0fee988-b85a-4398-800a-29e439cd00e4,4.312410225,9.839463583,11.18820334,11.01865602,14.30300654,8.294004109,5.005518566,7.021502136,4.428564792,7.330986934,,4.312410225,4.312410225,4.312410225,4.312410225,4.312410225,,,,,,
92e16f5f-82d7-4a4f-854d-820f81efa5a0,8.071255386,6.842595728,6.024973575,10.34031736,10.06735093,4.728663874,9.131647357,4.496394493,5.070635272,6.303530282,,8.071255386,6.842595728,6.024973575,6.024973575,6.024973575,,,,,,
39ca1b4a-a123-48e1-afde-6aa6671deae3,4.431104848,10.28099679,6.434705545,11.11488542,14.8682397,9.386131712,11.4878037,1.870216008,10.62254016,6.216820119,,4.431104848,4.431104848,4.431104848,4.431104848,4.431104848,,,,,,
da0aa1b6-8b2f-4e40-901a-a9b3d935ada3,5.972330001,9.813270662,7.428500066,10.2539725,7.642592934,5.621698474,20.53895859,12.38192432,3.928987448,11.4990859,,5.972330001,5.972330001,5.972330001,5.972330001,5.972330001,,,,,,
17933eba-2c93-44e5-be86-79ec9dc88ff0,11.1565978,9.57775671,16.70565175,11.66920376,6.551048511,13.33350671,13.25828487,15.14013569,7.291544312,11.72475631,,11.1565978,9.57775671,9.57775671,9.57775671,6.551048511,,,,,,
8bc3bb2d-e2ad-49d6-bdd8-eace6a043cb9,10.82592276,9.930856119,16.38672311,11.66577854,16.64815934,7.735743555,12.93275362,14.86951881,13.01846441,10.58530703,,10.82592276,9.930856119,9.930856119,9.930856119,9.930856119,,,,,,
d51a3e3d-1a28-499c-af88-f86f5f9a0694,6.409690037,6.162633121,7.656208437,8.546365988,12.66191368,8.43994556,3.362923984,6.460504696,5.947085247,9.180924135,,6.409690037,6.162633121,6.162633121,6.162633121,6.162633121,,,,,,
32dca2ed-ee6f-4a97-96ac-404a0b26d58c,8.004710311,5.101221801,3.709856747,14.30731942,15.60321416,11.40327018,19.21572284,3.125826306,7.723729947,10.12838785,,8.004710311,5.101221801,3.709856747,3.709856747,3.709856747,,,,,,
1fa9c7de-63a6-4bba-96bf-119ee9e76de2,6.638111726,10.87232307,6.134773501,6.662841267,5.766955358,3.592697334,12.22431953,5.506253852,8.03719429,7.890476074,,6.638111726,6.638111726,6.134773501,6.134773501,5.766955358,,,,,,
41667c6a-7ea5-47a6-baf8-ea447ddf3fa9,9.560577306,7.033457516,9.291933271,16.05497634,4.7801991,13.38658297,13.45169169,6.311000888,5.288246954,16.35178121,,9.560577306,7.033457516,7.033457516,7.033457516,4.7801991,,,,,,
10a88c96-d324-46bb-864a-bc77927c7fb3,5.372370294,7.672203421,7.768885112,10.17064009,6.645113748,9.593886862,4.659715782,3.142036667,7.617896893,8.177270157,,5.372370294,5.372370294,5.372370294,5.372370294,5.372370294,,,,,,
c625ae47-48e9-4085-9991-88beb11152a1,5.238714169,8.864148239,5.278697418,3.210747776,5.949228304,4.177258575,11.82189222,7.455663821,8.339995109,6.715229136,,5.238714169,5.238714169,5.238714169,3.210747776,3.210747776,,,,,,
6e2b18da-a96c-461a-8dc8-09cbadda4e93,6.923501987,7.855060254,7.541184353,8.466103198,7.034558489,1.3297607,3.914320222,3.311530046,6.244948618,6.57961083,,6.923501987,6.923501987,6.923501987,6.923501987,6.923501987,,,,,,
3fbfca4b-3290-464e-8cb3-5d3ec64f3125,5.581078835,5.764401217,3.360426013,6.290612947,2.659643526,3.83469597,10.51605117,8.700267859,3.048384952,3.32953432,,5.581078835,5.581078835,3.360426013,3.360426013,2.659643526,,,,,,
476405b6-8cf9-4fc1-9aef-32f8602e323d,3.288003221,4.790105204,4.001936674,2.271223626,3.372705049,1.574531272,9.419441303,6.154487536,5.637729083,2.734406,,3.288003221,3.288003221,3.288003221,2.271223626,2.271223626,,,,,,
127b982d-3b6f-46db-9879-7e8b6abbef9e,4.444422517,5.125953962,9.284890155,4.140364756,12.21719228,4.93836649,8.163352216,6.734260077,4.493681851,7.470820073,,4.444422517,4.444422517,4.444422517,4.140364756,4.140364756,,,,,,
71e628d8-8ac8-4ec6-978c-81ed412d7910,3.164111644,8.577793409,8.996782147,2.220649536,25.89201697,14.95925022,19.76048485,3.393854072,5.154113156,6.798860876,,3.164111644,3.164111644,3.164111644,2.220649536,2.220649536,,,,,,
72fb80d1-5901-4c1a-a63a-456de2abd274,9.073193732,5.059776522,13.65733825,15.84629078,12.59417689,6.879869992,20.77924134,8.167997082,15.16941686,13.23988625,,9.073193732,5.059776522,5.059776522,5.059776522,5.059776522,,,,,,
4f586ee4-e7fa-4eff-94b0-001c90880c57,7.039223552,4.67185809,3.367201331,7.999644345,8.585317151,5.478887927,6.438016798,5.009897467,23.2651473,4.209356951,,7.039223552,4.67185809,3.367201331,3.367201331,3.367201331,,,,,,
b654cd0c-f25a-4414-9731-d6555ec6c5db,2.868231155,8.321041054,8.365527745,12.67337704,10.8631009,7.867419036,4.460457686,6.550265565,6.732452668,4.758959837,,2.868231155,2.868231155,2.868231155,2.868231155,2.868231155,,,,,,
d8d2339d-d42f-46cd-ab54-370b9330cf7d,7.916571413,4.149291902,9.555614285,15.02115026,5.533986524,25.78964627,6.235497264,19.52309532,9.226024305,6.528757915,,7.916571413,4.149291902,4.149291902,4.149291902,4.149291902,,,,,,
5bc48e5e-64e1-468f-a59f-bd8ff42b5dd8,14.92296944,4.968982181,10.77305361,9.864789396,8.127383858,2.369470709,7.011731895,10.74177275,8.988206063,10.50521127,,14.92296944,4.968982181,4.968982181,4.968982181,4.968982181,,,,,,
