,,,,,,,1,2,3,4,5
f5f2d8ba-25e4-4f18-82a0-35ceefed5e63,10.28723816,10.28723816,17.0477374,4.003602674,4.003602674,,10.28723816,10.28723816,10.28723816,4.003602674,4.003602674
ed5333de-39ae-4a3d-885a-93b13b17b237,5.606246205,7.02269041,14.59417684,14.59417684,6.582780813,,5.606246205,5.606246205,5.606246205,5.606246205,5.606246205
9af48fc4-fc5b-4c52-a7f1-a67799d2f0b4,5.622095629,35.72694947,36.19899262,34.74633543,5.380964771,,5.622095629,5.622095629,5.622095629,5.622095629,5.380964771
4e462236-9f4e-48ae-903c-367a30b9835e,5.263675205,5.263675205,28.63921191,58.92303475,49.69484097,,5.263675205,5.263675205,5.263675205,5.263675205,5.263675205
be799b3e-760e-4ba6-a679-a3bd084c0e7d,10.40976271,14.81394059,11.5242822,10.03288365,6.590683956,,10.40976271,10.40976271,10.40976271,10.03288365,6.590683956
aebe1502-f670-48cf-bc8b-c5a1e799ac33,5.571473647,15.521665,6.240260517,10.93578554,10.93578554,,5.571473647,5.571473647,5.571473647,5.571473647,5.571473647
04815184-958f-4623-a6bf-0a88adc88008,64.42205833,75.7771192,75.55249195,20.12606369,72.5203439,,64.42205833,64.42205833,64.42205833,20.12606369,20.12606369
104915ed-b86f-4643-9cab-131b3baf115e,64.95151478,91.23575414,44.31787763,86.61794771,47.99500183,,64.95151478,64.95151478,44.31787763,44.31787763,44.31787763
8421f4c1-ea20-4b8e-ba44-a5fc9e634e41,12.97664978,24.18069181,80.10378686,70.94904486,53.41287675,,12.97664978,12.97664978,12.97664978,12.97664978,12.97664978
d6b2a77e-48c4-43f7-bf01-b1acc9a510a7,9.222619534,15.15911097,35.33236824,63.84061346,21.78008846,,9.222619534,9.222619534,9.222619534,9.222619534,9.222619534
ec0f7119-49c6-4618-9ca3-65095f0fac9f,16.70576369,90.67180584,62.47259709,64.47080368,64.83489951,,16.70576369,16.70576369,16.70576369,16.70576369,16.70576369
0995c5a6-8b53-461a-91d1-26ec85339fc6,41.74989117,33.73214449,42.73684934,35.72696463,36.77964626,,41.74989117,33.73214449,33.73214449,33.73214449,33.73214449
d49d9862-8fc6-4f83-bddd-74d296274fc3,6.823776239,17.01221645,17.98743447,28.1396733,51.14144544,,6.823776239,6.823776239,6.823776239,6.823776239,6.823776239
4d1ded0f-6046-4e0d-899a-fe494968c936,11.05146041,28.05825895,9.666358405,10.51318467,30.98647395,,11.05146041,11.05146041,9.666358405,9.666358405,9.666358405
59c506c6-9368-42bf-bb6b-a37e5b9f60c4,21.75051943,22.291768,23.05631569,21.26552119,22.63717948,,21.75051943,21.75051943,21.75051943,21.26552119,21.26552119
7f2d33e6-adec-432d-a88a-c142c08cbd8f,6.495131448,2.284576803,4.008628724,14.65319215,20.95160117,,6.495131448,2.284576803,2.284576803,2.284576803,2.284576803
9821dce3-ab0e-40e7-9104-c8e35282b4c2,17.25695552,6.734564264,28.15321017,18.22893605,50.76086406,,17.25695552,6.734564264,6.734564264,6.734564264,6.734564264
53c8d3dd-d763-4ece-bccc-d0ee861a41ca,1.882271295,2.441518159,2.441518159,4.967760119,7.982126621,,1.882271295,1.882271295,1.882271295,1.882271295,1.882271295
23aeff02-08ea-4755-8d3a-961d9c5974d5,15.44489816,8.88572288,11.87046521,11.87046521,11.71632245,,15.44489816,8.88572288,8.88572288,8.88572288,8.88572288
fcff2ec7-4c23-4014-8eef-5835762d50fc,10.75631641,11.44062592,11.82067795,32.71996774,10.78088082,,10.75631641,10.75631641,10.75631641,10.75631641,10.75631641
4a1a0d70-2d38-4a96-9623-71f344e252af,9.559217523,9.952185435,18.55116374,9.156245945,12.80711833,,9.559217523,9.559217523,9.559217523,9.156245945,9.156245945
d1237a48-2dfd-4755-bc63-e1d4d6d4a40b,1.553281687,3.936868264,3.936868264,69.01645677,7.513581126,,1.553281687,1.553281687,1.553281687,1.553281687,1.553281687
6083394d-cd06-412f-badd-775b7252a488,55.38714976,49.25449887,21.01993877,32.84247541,50.9465148,,55.38714976,49.25449887,21.01993877,21.01993877,21.01993877
666330c3-1afd-4d7d-9beb-696701623b3c,27.19912775,76.11282908,52.13893399,58.21492912,36.7243195,,27.19912775,27.19912775,27.19912775,27.19912775,27.19912775
d435f90c-39f9-4c96-ba05-9deaab90b76b,6.362734908,6.362734908,10.17321011,10.17321011,10.10111374,,6.362734908,6.362734908,6.362734908,6.362734908,6.362734908
56bf563a-d4b6-40aa-bef4-f41d4f5075ba,5.664763948,94.63820064,72.96378641,97.34191173,3.510913362,,5.664763948,5.664763948,5.664763948,5.664763948,3.510913362
c8a0e633-eda1-4e2b-9318-b304880ba6fa,9.623232775,9.623232775,2.934258004,2.934258004,9.801384556,,9.623232775,9.623232775,2.934258004,2.934258004,2.934258004
640a8ce9-5d20-4178-bbc4-a7b06a41094f,41.16189374,52.21477932,49.55788483,72.01569172,58.13903362,,41.16189374,41.16189374,41.16189374,41.16189374,41.16189374
f388e54d-5456-4be9-8335-2ec3a45508be,5.143377896,9.115977055,6.506747209,4.511933125,16.16952316,,5.143377896,5.143377896,5.143377896,4.511933125,4.511933125
99a7f464-62d4-4947-ac5e-b128f9eb592c,9.269506112,11.72494451,10.33890833,10.33890833,11.02684966,,9.269506112,9.269506112,9.269506112,9.269506112,9.269506112
c4743b78-5631-421f-99bd-16fb6a563b1f,4.673840139,18.43635262,9.187162758,9.187162758,10.84502198,,4.673840139,4.673840139,4.673840139,4.673840139,4.673840139
efcc19c5-f718-4e6c-be6a-6d8efe1a9314,7.141710657,33.9710879,32.62615303,32.55237261,36.2507608,,7.141710657,7.141710657,7.141710657,7.141710657,7.141710657
540ad294-1e9f-41cd-b3f0-2cb6f5f48c72,9.576002263,34.8157153,47.65731853,36.43730645,45.18761646,,9.576002263,9.576002263,9.576002263,9.576002263,9.576002263
d5caebd0-6564-4d99-ae1d-610297c9ff41,34.34265489,5.617635217,32.64581977,32.89864888,22.72449583,,34.34265489,5.617635217,5.617635217,5.617635217,5.617635217
edb27ac2-92e3-4007-87bb-746d11453fe5,3.994159126,17.52848266,22.73196069,11.61950554,39.79307573,,3.994159126,3.994159126,3.994159126,3.994159126,3.994159126
95e6a37c-c00c-4039-b2a3-6d6358b4d8c0,3.985177766,34.68316602,12.08815671,23.39337573,3.524445286,,3.985177766,3.985177766,3.985177766,3.985177766,3.524445286
e4fadcc8-97aa-4528-b961-1a552838ad7f,3.905268515,7.213012443,14.7138346,85.51971736,66.2265424,,3.905268515,3.905268515,3.905268515,3.905268515,3.905268515
2e842bac-d6d2-4e71-a040-85ff416281b2,5.729548731,13.21686994,112.2802634,5.162049986,108.9559179,,5.729548731,5.729548731,5.729548731,5.162049986,5.162049986
294c4ce1-269a-461a-a116-266f7b5e83c2,3.438381303,10.48222877,37.07396237,19.78314198,31.55635184,,3.438381303,3.438381303,3.438381303,3.438381303,3.438381303
67a8af72-ea4e-4a3c-813a-2a716deb8bd6,3.677332127,3.677332127,11.63084032,5.635231987,66.15623249,,3.677332127,3.677332127,3.677332127,3.677332127,3.677332127
72fecd80-fdb1-465e-b251-b4ff17dc6c5c,73.26293227,54.92193605,17.88327565,55.80731736,81.62802178,,73.26293227,54.92193605,17.88327565,17.88327565,17.88327565
a97211b8-eab5-403c-a42c-99a3b5bb6be6,6.48936436,6.48936436,6.862754972,6.862754972,16.3268823,,6.48936436,6.48936436,6.48936436,6.48936436,6.48936436
86711575-756f-4618-8177-ff0b6afa651e,13.2566925,13.2566925,16.85312222,16.85312222,6.700343072,,13.2566925,13.2566925,13.2566925,13.2566925,6.700343072
081c40d0-6200-4ec6-ba7f-1efd7efdc115,2.96551512,8.43088171,8.43088171,5.713558137,9.694554452,,2.96551512,2.96551512,2.96551512,2.96551512,2.96551512
6154ba67-9b72-448a-8b1d-f3ffbb3a3704,55.28828137,11.86223274,62.48737886,33.34995919,29.43988745,,55.28828137,11.86223274,11.86223274,11.86223274,11.86223274
c852e570-9b5f-4edf-9819-e6f4f1db479f,60.87051831,8.587566329,46.91152398,8.465677259,65.1561215,,60.87051831,8.587566329,8.587566329,8.465677259,8.465677259
75fb488c-e524-43b4-aca9-a65c22e5ef69,7.592131699,20.56627752,5.194583157,17.37370118,19.5467638,,7.592131699,7.592131699,5.194583157,5.194583157,5.194583157
ee20e1e7-f562-4382-8871-d24df971d80c,19.408185,5.565825126,21.58837875,19.71110144,10.23116896,,19.408185,5.565825126,5.565825126,5.565825126,5.565825126
650278d8-7fab-48c4-ad68-2b8b6690a447,72.64114349,30.61094922,48.45251812,47.76539087,72.16373779,,72.64114349,30.61094922,30.61094922,30.61094922,30.61094922
baf5d658-59da-462d-9755-99982510bd46,46.39745126,29.72934723,44.71101106,7.811658434,69.63994045,,46.39745126,29.72934723,29.72934723,7.811658434,7.811658434
f1b4a20b-b8db-409c-93c1-541c208f64ce,33.57824244,31.75373568,47.89224767,48.39614823,72.28235642,,33.57824244,31.75373568,31.75373568,31.75373568,31.75373568
c53c1012-75c8-469e-806f-4a070b2d1c59,32.53026116,19.27119971,23.63480596,30.1085343,91.32724729,,32.53026116,19.27119971,19.27119971,19.27119971,19.27119971
4f25d08e-b412-4b93-a30b-726133992225,15.17376646,6.723001277,6.364726833,14.56839614,14.26573749,,15.17376646,6.723001277,6.364726833,6.364726833,6.364726833
850f3156-e695-44b8-9c92-bd25422615cb,5.167468245,6.757322041,2.741575853,9.344263168,9.344263168,,5.167468245,5.167468245,2.741575853,2.741575853,2.741575853
de3b028e-9abb-4d4f-82b6-5d6ef7a0b545,6.061250562,17.89274616,18.69735059,20.22026351,20.22026351,,6.061250562,6.061250562,6.061250562,6.061250562,6.061250562
04db4e8f-49d9-4b2f-ad8d-15fd01169ea3,8.527667095,9.594344604,77.40711765,51.92527347,33.53952097,,8.527667095,8.527667095,8.527667095,8.527667095,8.527667095
cebf1ea1-e173-43a6-9d4a-6227621bc3f3,6.990116089,52.92283903,4.616118338,78.84537623,36.23050923,,6.990116089,6.990116089,4.616118338,4.616118338,4.616118338
6afa20eb-226e-41cb-9e9f-816b9ded1f7b,13.97003908,19.33170878,30.33798972,35.25005087,44.35167206,,13.97003908,13.97003908,13.97003908,13.97003908,13.97003908
ca707340-6f78-49f0-a2cf-3abb7d098e90,61.90907025,24.15203441,23.66312926,39.24928368,85.34144568,,61.90907025,24.15203441,23.66312926,23.66312926,23.66312926
8d1cafda-d46f-4ff5-a596-b411b4c5b8c8,13.64217053,34.94204741,47.08073449,36.0842277,36.00708973,,13.64217053,13.64217053,13.64217053,13.64217053,13.64217053
97461737-2d36-4e56-8a42-2662b0dd19f5,41.23116673,19.39147574,19.39147574,42.97218925,34.75712559,,41.23116673,19.39147574,19.39147574,19.39147574,19.39147574
1b3ce271-de6f-4326-b18b-b69e071e2b40,6.593164723,16.03314527,10.44438009,14.30699115,10.34200033,,6.593164723,6.593164723,6.593164723,6.593164723,6.593164723
3b15ea82-4905-46a0-93e2-a5061177914c,34.15464061,29.53353693,18.0006818,18.0006818,41.2098295,,34.15464061,29.53353693,18.0006818,18.0006818,18.0006818
b57178d3-ea6a-4b0a-8553-b1e6034d2c3d,52.08433821,33.18764128,6.871157381,16.91604491,15.11018308,,52.08433821,33.18764128,6.871157381,6.871157381,6.871157381
16711810-a422-4f82-bde1-0139646fe422,57.62817341,84.26199965,41.85776592,7.843459511,9.751832303,,57.62817341,57.62817341,41.85776592,7.843459511,7.843459511
ea79d61e-8040-4487-9ad1-fcabab73e0a3,5.80889021,18.1329439,18.60442952,20.14858786,20.14858786,,5.80889021,5.80889021,5.80889021,5.80889021,5.80889021
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,Total,,224,224,224,224,224
,,,,,,,,,,,
,,,,,,<=1,0,0,0.446428571,0.446428571,0.446428571
,,,,,,<=2,2.678571429,2.678571429,2.678571429,2.678571429,2.678571429
,,,,,,<=4,8.928571429,12.5,14.73214286,16.07142857,17.85714286
,,,,,,<=6,19.64285714,26.78571429,31.69642857,36.16071429,36.16071429
,,,,,,<=8,30.80357143,39.73214286,47.32142857,54.01785714,56.69642857
,,,,,,<=10,42.85714286,51.33928571,59.375,65.625,70.08928571
,,,,,,<=12,50.44642857,61.60714286,69.19642857,74.55357143,76.78571429
,,,,,,<=15,61.60714286,70.53571429,75.44642857,80.35714286,83.03571429
